0,1,2,3,4,5
0.013824884792626752,0.1795481569560048,0.20079863091842556,0.6087216248506571,0.32757551561735454,0.024416618864051998
0.7373271889400922,0.43281807372175995,0.8185966913861951,0.2604540023894862,0.2867355058551766,0.0017006372017931426
0.4838709677419355,0.47681331747919153,0.5088419851682828,0.543010752688172,0.2095927347218094,0.0072787205676831945
0.8156682027649769,0.5362663495838289,0.9737592698231601,0.08303464755077633,0.23887681548512774,0.0
0.5299539170506912,0.09869203329369802,0.6357672561323444,0.3195937873357226,0.647699009936332,0.003925600169623067
0.4147465437788018,0.3305588585017837,0.6329150028522532,0.1179808841099162,0.29170352811706834,0.003157173217005038
0.8617511520737327,0.49940546967895366,0.9617798060467767,0.09886499402628413,0.26824232836588635,0.00036204040770826396
0.6313364055299538,0.5755053507728896,0.5798630918425556,0.4961170848267619,0.1875199347450689,0.006187411038354185
0.47004608294930883,0.9286563614744352,0.6343411294922988,0.016726403823177804,0.05640566809597658,0.0035255437155683467
0.4193548387096774,0.08917954815695595,0.37022247575584705,0.7661290322580645,0.6256194208654051,0.013341126704290218
0.6774193548387096,0.34601664684898936,0.697661152310325,0.4432497013142173,0.3408532825051225,0.0035527779027688666
0.1290322580645161,0.6468489892984541,0.23160296634341132,0.49193548387096747,0.07940499757387443,0.022041973771592893
0.3271889400921658,0.4054696789536267,0.27210496292070735,0.7879330943847074,0.218960983773286,0.02049286593683064
0.013824884792626752,0.1795481569560048,0.20079863091842556,0.6087216248506571,0.32757551561735454,0.024416618864051998
0.7788018433179723,0.3781212841854935,0.740444951511694,0.39605734767025075,0.33671252926797024,0.003327704941511911
0.792626728110599,0.5279429250891796,0.9640616086708499,0.06720430107526876,0.23925282359778066,3.514138370519504e-06
0.4055299539170506,0.5243757431629014,0.3976041072447233,0.6624850657108723,0.17127166251157178,0.011509657927945227
0.5990783410138248,0.6670630202140309,0.7139189960068453,0.26851851851851843,0.14540070409566397,0.002710670019951067
0.2764976958525346,0.31034482758620696,0.45750142612664,0.3996415770609318,0.27439533541109995,0.007267259243690205
0.4838709677419355,0.47681331747919153,0.5088419851682828,0.543010752688172,0.2095927347218094,0.0072787205676831945
0.46543778801843305,0.5600475624256839,0.3861950941243582,0.704301075268817,0.1659510282879637,0.012881543826551933
0.42396313364055294,0.3495838287752676,0.5328009127210496,0.36230585424133793,0.2788468717226351,0.005934533887739235
0.013824884792626752,0.1795481569560048,0.20079863091842556,0.6087216248506571,0.32757551561735454,0.024416618864051998
0.15207373271889404,0.23900118906064222,0.06959498003422698,1.0,0.3053011334304756,0.09378801805223702
0.6543778801843317,0.5136741973840666,0.8784940102681117,0.16129032258064507,0.22183066124489415,0.00037936779199299053
0.7004608294930875,0.2544589774078479,0.6919566457501425,0.5280764635603346,0.44145542768819723,0.003827965804703126
0.7004608294930875,0.2544589774078479,0.6919566457501425,0.5280764635603346,0.44145542768819723,0.003827965804703126
0.39170506912442393,0.4054696789536267,0.3576725613234455,0.6953405017921146,0.2326969635032583,0.013839452084539516
0.7142857142857142,0.21521997621878725,0.7284654877353107,0.4856630824372759,0.4976046533738554,0.0031597684733242204
0.8202764976958525,0.9690844233055886,0.8776383342840843,0.0,0.08871421478033881,0.0012624556625269179
0.3502304147465437,0.21521997621878725,0.47461494580718755,0.5131421744324969,0.38909049104404403,0.007315809845295007
0.2764976958525346,0.31034482758620696,0.45750142612664,0.3996415770609318,0.27439533541109995,0.007267259243690205
0.9124423963133639,0.28775267538644483,0.9957216200798631,0.14008363201911572,0.45797614731418435,0.00019901627911167452
0.5299539170506912,0.09869203329369802,0.6357672561323444,0.3195937873357226,0.647699009936332,0.003925600169623067
0.5483870967741936,0.3590963139120096,0.5385054192812321,0.6117084826762245,0.30013389206214924,0.006813290957779827
0.48847926267281105,0.3781212841854935,0.3918996006845407,0.7607526881720426,0.2722531879990129,0.012802986246242654
0.663594470046083,0.15576694411414993,0.7284654877353107,0.4056152927120667,0.5784503735740145,0.0028394231703714468
0.24423963133640555,0.049940546967895405,0.5142612664004562,0.15232974910394242,0.648646578687476,0.004948502454681147
0.5714285714285714,0.334126040428062,0.5116942384483741,0.6236559139784947,0.32618000651564216,0.007960464527513977
0.4055299539170506,0.14149821640903693,0.41842555618938954,0.6624850657108723,0.5146726955754275,0.01038942700415646
0.24423963133640555,0.049940546967895405,0.5142612664004562,0.15232974910394242,0.648646578687476,0.004948502454681147
0.9861751152073732,0.5374554102259216,0.9999999999999999,0.08691756272401419,0.2685358109883964,0.0004901155884908803
0.25806451612903225,0.22711058263971462,0.38049058756417564,0.5221027479091993,0.3481841353532218,0.01075254402394421
0.4838709677419355,0.47681331747919153,0.5088419851682828,0.543010752688172,0.2095927347218094,0.0072787205676831945
0.7281105990783409,0.22711058263971462,0.6628636622932116,0.5468936678614096,0.48487379552898346,0.004680819409713877
0.7235023041474653,0.1961950059453033,0.6554478037649742,0.6009557945041815,0.5290828429424437,0.004828410423215246
0.6359447004608295,0.2746730083234246,0.563034797490017,0.6445639187574668,0.400537296452967,0.0067438479259180895
0.7419354838709677,0.49108204518430454,0.6543069024529378,0.5203106332138587,0.25070534468250116,0.004985936830507853
0.6543778801843317,0.5136741973840666,0.8784940102681117,0.16129032258064507,0.22183066124489415,0.00037936779199299053
0.33179723502304137,0.7027348394768133,0.18938961779806046,0.8506571087216248,0.09366574788145954,0.034006567170763446
