PC1,PC2,PC3
-2.1365438198909077,0.53954646712943,-0.12791867623957126
-2.420432169053211,0.07689179540243177,-0.24886613728186036
-2.2574143561827698,0.35604226512310266,-0.16819094014341554
-2.1683853871955616,0.4925426769174162,-0.137414013806077
-2.096105132701338,0.6091148078857044,-0.1076385543033909
-2.1467329443661622,0.5075792076639892,-0.14505040128034044
-2.1467329443661622,0.5075792076639892,-0.14505040128034044
-2.360060754645672,0.18519381744294666,-0.2148905487201153
-2.1473700412169805,0.532028201321446,-0.12410047954058126
-2.1665810169821933,0.4937957212562393,-0.13805038017803328
-2.106506622785239,0.5852972129320735,-0.11778697182042601
-2.1501293191659205,0.4969234543846206,-0.1507609754475332
-2.1449285741066055,0.5088322517762652,-0.14568676610869463
-2.133147445039366,0.5502022201548099,-0.12220810034179895
-2.030192895986403,0.6880761003143506,-0.10325083803278272
-2.2313668308395003,0.3868253681901325,1.2268312411293514
-2.2313668308395003,0.3868253681901325,1.2268312411293514
0.2924911933404165,-0.20624270934993236,-0.3272834331004718
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.148749680287662,0.5144758283249323,-0.13743073070939124
-2.069251944599629,0.6360601349792249,-0.11020072532066075
-1.7626064186371746,-0.09424797226593709,-0.3487588656295365
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.069251944599629,0.6360601349792249,-0.11020072532066075
-2.162972276542202,0.49630180986887285,-0.13932311247897697
-2.5697891535765827,-0.14556443505912064,-0.2788666895906114
-1.6328753713243283,1.023257118697763,0.10415068610310049
0.14417369717946985,-0.04070071007802371,-0.33586955938495716
1.2925867539033364,-0.1193602083899427,-0.32411479908784613
-2.1936880576493203,-0.011211585922078387,-0.34935889315393537
-1.796098384370814,-0.10361026975921801,-0.34518016710608657
1.3223154176748464,-0.12427762043051473,-0.32501025834073033
1.4577030988032236,-0.2198976971637657,-0.3363506152775706
-2.3272641344829035,0.17846041784661382,-0.1628107402411701
1.2934889391047688,-0.11873368668525329,-0.32443297910739066
-2.574471209218139,-0.13794329066664146,-0.284349617076202
1.0376943296714727,0.10531427173546395,-0.29037248929330695
-2.5546639461616785,-0.14325804494570182,-0.28053678361000767
-1.6771807866368027,1.6633736181724363,0.3801893849532903
-2.251277076457083,-0.018418456447553536,-0.34625794117579556
-1.5386826131985372,1.0330690257848159,0.05273644724123891
-2.169977391878191,0.48313996844890655,-0.14376095756149357
-2.2395830198096642,0.37672237376832673,-0.1675713014166339
-2.5348790244568007,-0.14250187502548148,-0.2811898086597253
-2.549046737121241,-0.12116916898769002,-0.2679449561396181
-2.572666838768393,-0.13669024748720687,-0.28498597554854144
-2.5697891535765827,-0.14556443505912064,-0.2788666895906114
-2.5697891535765827,-0.14556443505912064,-0.2788666895906114
-2.1028978822821722,0.5878033012353318,-0.11905970201340756
-2.1871363926239304,0.23361466883106816,-0.2567366479921925
-2.169977391878191,0.48313996844890655,-0.14376095756149357
-2.572666838768393,-0.13669024748720687,-0.28498597554854144
-2.230596840855616,-0.009656639704858205,-0.3511774675519332
-2.2298750927717332,-0.009155421962147268,-0.35143201414964936
-2.5697891535765827,-0.14556443505912064,-0.2788666895906114
1.2775510878925316,-0.12402081883697698,-0.32478858580808634
-2.1311307091746317,0.5433055997722913,-0.12982777280982394
-2.3994806757932508,0.13292723584202998,-0.22171311232636257
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.0800781661847174,0.6285418704416632,-0.1063825372778297
-2.182395617881519,0.4662189941460521,-0.14628970443830733
0.8381626770483466,0.11299069959770298,-0.4752070788088317
0.09798017753141326,-0.19900736233596536,-0.23232986982455972
0.42764532605067473,-0.1979421031181525,-0.32014557199101734
-2.0654308381841457,0.6304165572807401,-0.11845675288555937
-2.3404889038116248,0.2236769013427965,-0.20106788706334522
-2.0800781661847174,0.6285418704416632,-0.1063825372778297
-2.0956804012385803,0.5928154776581265,-0.12160516114756353
0.867973739159652,-0.3622994206162342,-0.49509415663191153
0.867973739159652,-0.3622994206162342,-0.49509415663191153
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.5487644681739194,-0.09520001044129309,-0.2726895488827229
-2.450926020560825,0.05571532107010617,-0.2381113752132856
-2.4458737854365538,0.05922385244437441,-0.23989325028690917
-2.3994806757932508,0.13292723584202998,-0.22171311232636257
-2.404681421689992,0.121018442557798,-0.22678734965149291
-2.4305685681837668,0.07814970304505074,-0.2383827260968911
-2.2915377484268307,0.2908595834828306,-0.19069837115974433
-2.404681421689992,0.121018442557798,-0.22678734965149291
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.1647766467643654,0.49504876557318694,-0.13868674640094025
-2.141956930572659,0.5357873343172294,-0.12600957851550684
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.553816672510834,-0.09870869282162609,-0.2709066449132347
-2.157559165850886,0.5000609426341577,-0.14123220988337543
-2.150766416109647,0.5213724484977733,-0.12981105681270622
-2.1557547956125442,0.5013139868504901,-0.14186857542072911
-2.1431242038438247,0.5100852958727303,-0.14632313082931983
-2.078061430142502,0.6216452491886327,-0.11400220381452829
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.071056314870839,0.634807090924107,-0.10956436088175944
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.133147445039366,0.5502022201548099,-0.12220810034179895
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.150341684875266,0.5050731193903403,-0.1437776712891052
-2.1130870065693594,0.5558360408474581,-0.1361914207690833
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.1912051034475986,0.4518041084692866,-0.15009118370774546
-2.132722713734098,0.5339028906996875,-0.13617471244918025
-2.0624591951329685,0.6573716421895941,-0.09877958142624028
-2.1449285741066055,0.5088322517762652,-0.14568676610869463
-2.1431242038438247,0.5100852958727303,-0.14632313082931983
-0.14655352003590522,3.6224085679198517,0.5864751053022192
-2.1679606560363713,0.47624334817877634,-0.15138063079528777
-2.1987834582857118,0.4465413219615875,-0.1474184430060872
-2.116695747114829,0.5533299527521771,-0.13491869199317738
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.1365438198909077,0.53954646712943,-0.12791867623957126
-2.0834745409419586,0.6178861169537543,-0.11209311002411014
-2.071056314870839,0.634807090924107,-0.10956436088175944
-2.05906282038466,0.6680273957213146,-0.09306900897847449
-2.050040969081442,0.674292616256043,-0.09625083293865162
-2.0943007624597563,0.6103678520861424,-0.10827491973244659
-2.0270088872114025,0.7068815201464738,-0.09055697024804947
-2.0956804012385803,0.5928154776581265,-0.12160516114756353
-2.0800781661847174,0.6285418704416632,-0.1063825372778297
-2.0800781661847174,0.6285418704416632,-0.1063825372778297
-2.0800781661847174,0.6285418704416632,-0.1063825372778297
-2.0814578048700874,0.6109894955552679,-0.11971277556972973
-2.050040969081442,0.674292616256043,-0.09625083293865162
-2.1683853871955616,0.4925426769174162,-0.137414013806077
-2.2113821212152622,0.429495042758336,-0.14988355006705736
-2.234329549668905,0.4218563395592443,-0.1348819646498751
-2.1987834582857118,0.4465413219615875,-0.1474184430060872
-2.0850665454185937,0.6084834074748819,-0.11844004689531229
-2.116695747114829,0.5533299527521771,-0.13491869199317738
-2.0800781661847174,0.6285418704416632,-0.1063825372778297
-2.0744526895957525,0.624151337277635,-0.11527493254765449
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.56941897195885,-0.1344347697642248,-0.28613142079875237
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.150766416109647,0.5213724484977733,-0.12981105681270622
-2.150766416109647,0.5213724484977733,-0.12981105681270622
-2.1539504253704274,0.5025670310483066,-0.14250494083192203
-2.067658465349481,0.33257653258999964,-0.20628970685950027
-2.097272405709669,0.5834127681520483,-0.12795209783339598
-2.111919733514643,0.5815380803536022,-0.11587787568890115
-2.09907677598448,0.5821597241145874,-0.12731573351480222
-2.101093512025843,0.5890563453634401,-0.11969606694963678
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.173161401129113,0.46433455095108567,-0.15645484125124404
-2.1241255938693446,0.5564674413428435,-0.12538992875334068
-2.0943007624597563,0.6103678520861424,-0.10827491973244659
-2.0956804012385803,0.5928154776581265,-0.12160516114756353
-2.3428665122561427,0.23032290568235508,-0.19332089243197328
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.1293263389286596,0.5445586439511989,-0.1304641380921792
-2.5046851209052226,-0.03140050612900396,-0.2606021291768889
-2.1130870065693594,0.5558360408474581,-0.1361914207690833
-2.2451765673287727,0.37283793561985995,-0.1655985609068857
-2.1683853871955616,0.4925426769174162,-0.137414013806077
-2.0342263683078627,0.7018693439829907,-0.08801151288074194
-2.1309183434769285,0.5351559348236746,-0.13681107735732917
-2.5475014125172115,-0.09432286227334227,-0.27313512206544577
-2.101093512025843,0.5890563453634401,-0.11969606694963678
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.101093512025843,0.5890563453634401,-0.11969606694963678
-2.1112826362924433,0.5570890848745896,-0.13682778501729737
-2.0446278582666233,0.6780517484155739,-0.09815992621568109
-2.0338016365701845,0.6855700124069823,-0.10197811053724021
-2.0374103771450724,0.6830639244559945,-0.10070538274449045
-2.2039842034612693,0.43463252514009,-0.15249265622968278
-2.348035330433097,0.21013914770746925,-0.20531482963579878
-2.348035330433097,0.21013914770746925,-0.20531482963579878
-2.096105132701338,0.6091148078857044,-0.1076385543033909
-2.1683853871955616,0.4925426769174162,-0.137414013806077
-1.8832094138880766,-0.13526199509762915,-0.30230318308295656
1.1816653790268472,0.15595581319008592,-0.47377650053029347
1.4569952246286462,-0.4628033859837225,-0.11179763472492389
1.375443357271693,-0.030464759206410078,-0.44840586873570953
-2.078061430142502,0.6216452491886327,-0.11400220381452829
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-0.6348963275583948,2.8352334087378086,0.3856499410608664
-2.173161401129113,0.46433455095108567,-0.15645484125124404
0.8285400904647603,5.187356177137019,0.9817784946519222
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.0482365988124553,0.6755456603220692,-0.09688719745187716
-2.152146055124636,0.5038200752280985,-0.1431413061203034
-2.1557547956125442,0.5013139868504901,-0.14186857542072911
-2.1839876225704886,0.4568162857086395,-0.1526366484056072
-2.162972276542202,0.49630180986887285,-0.13932311247897697
-2.31207563984953,0.268299907002827,-0.19036345129003596
-2.1112826362924433,0.5570890848745896,-0.13682778501729737
-2.1112826362924433,0.5570890848745896,-0.13682778501729737
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.0554540798719683,0.6705334839773657,-0.09434173884980405
-2.0834745409419586,0.6178861169537543,-0.11209311002411014
-2.0654308381841457,0.6304165572807401,-0.11845675288555937
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.175602868001758,0.4875304993302467,-0.13486854673833032
-2.060230093204765,0.6423253550644485,-0.11338254621808978
-2.0762570598704633,0.6228982932396875,-0.11463856822574459
-2.05364970961126,0.6717865280839943,-0.09497810363967962
-2.054074441094947,0.6880858584142245,-0.08101149749494001
-2.31207563984953,0.268299907002827,-0.19036345129003596
-2.1912051034475986,0.4518041084692866,-0.15009118370774546
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.05364970961126,0.6717865280839943,-0.09497810363967962
-2.116695747114829,0.5533299527521771,-0.13491869199317738
-2.0342263683078627,0.7018693439829907,-0.08801151288074194
-2.4773544780509247,0.01247066792372848,-0.24951583948509112
-1.9459191472846697,0.8378685374466696,-0.056980035939806724
-2.0446278582666233,0.6780517484155739,-0.09815992621568109
-2.039214747429064,0.6818108804635633,-0.10006901873271065
-2.0478118670787437,0.6592463287655154,-0.11085379524093138
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.081670170678314,0.6191391610459829,-0.1127294747158691
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.050040969081442,0.674292616256043,-0.09625083293865162
-2.0446278582666233,0.6780517484155739,-0.09815992621568109
-2.039214747429064,0.6818108804635633,-0.10006901873271065
-2.0426111221119085,0.6711551266107549,-0.1057795889927109
-2.039214747429064,0.6818108804635633,-0.10006901873271065
-2.039214747429064,0.6818108804635633,-0.10006901873271065
-2.081670170678314,0.6191391610459829,-0.1127294747158691
-2.106506622785239,0.5852972129320735,-0.11778697182042601
-2.3241010638339725,0.24335457561935891,-0.1999391627502971
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-1.986570200187314,0.7764498617144057,-0.07027685384218481
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.05906282038466,0.6680273957213146,-0.09306900897847449
-2.09907677598448,0.5821597241145874,-0.12731573351480222
-2.028813257489254,0.7056284761239314,-0.08992060603110522
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.028813257489254,0.7056284761239314,-0.08992060603110522
-2.002172435018572,0.7407234678390348,-0.08549947027259103
-2.05906282038466,0.6680273957213146,-0.09306900897847449
-2.023400146648536,0.7093876081564289,-0.09182969844257965
-2.039214747429064,0.6818108804635633,-0.10006901873271065
-2.0554540798719683,0.6705334839773657,-0.09434173884980405
-2.060230093204765,0.6423253550644485,-0.11338254621808978
-2.0746650554050197,0.632301002773455,-0.10829163172857717
-2.05364970961126,0.6717865280839943,-0.09497810363967962
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.1399401947289896,0.5288907140380283,-0.13362925168749626
-2.039214747429064,0.6818108804635633,-0.10006901873271065
-2.1106455386436136,0.5326400873030424,-0.1577776800879843
-2.4766327302581628,0.012971887094331853,-0.2497703958119041
-2.111919733514643,0.5815380803536022,-0.11587787568890115
-2.133147445039366,0.5502022201548099,-0.12220810034179895
-2.1431242038438247,0.5100852958727303,-0.14632313082931983
-2.173161401129113,0.46433455095108567,-0.15645484125124404
-2.141956930572659,0.5357873343172294,-0.12600957851550684
-2.1241255938693446,0.5564674413428435,-0.12538992875334068
-2.111919733514643,0.5815380803536022,-0.11587787568890115
-2.0342263683078627,0.7018693439829907,-0.08801151288074194
-2.096105132701338,0.6091148078857044,-0.1076385543033909
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.060230093204765,0.6423253550644485,-0.11338254621808978
-2.0636264678945975,0.6316696012459141,-0.11909311671161928
-2.0956804012385803,0.5928154776581265,-0.12160516114756353
-2.0374103771450724,0.6830639244559945,-0.10070538274449045
-2.0654308381841457,0.6304165572807401,-0.11845675288555937
-2.030192895986403,0.6880761003143506,-0.10325083803278272
-2.05364970961126,0.6717865280839943,-0.09497810363967962
-2.030192895986403,0.6880761003143506,-0.10325083803278272
-2.115528473983101,0.5790319918805936,-0.11460514433930738
-2.5487644681739194,-0.09520001044129309,-0.2726895488827229
-2.0338016365701845,0.6855700124069823,-0.10197811053724021
-2.5668928533292052,-0.1326805093130165,-0.28702232266002753
-2.101093512025843,0.5890563453634401,-0.11969606694963678
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.0338016365701845,0.6855700124069823,-0.10197811053724021
-2.030192895986403,0.6880761003143506,-0.10325083803278272
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.050040969081442,0.674292616256043,-0.09625083293865162
-2.05364970961126,0.6717865280839943,-0.09497810363967962
-2.2967704218352343,0.2872257538684478,-0.18885290165081922
-2.116695747114829,0.5533299527521771,-0.13491869199317738
-2.023400146648536,0.7093876081564289,-0.09182969844257965
-2.050040969081442,0.674292616256043,-0.09625083293865162
-2.124337959509574,0.5646171060095605,-0.11840662228508285
-2.030192895986403,0.6880761003143506,-0.10325083803278272
-2.2113821212152622,0.429495042758336,-0.14988355006705736
-2.0588504546073834,0.6598777303824045,-0.10005231086667335
-2.1241255938693446,0.5564674413428435,-0.12538992875334068
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.0554540798719683,0.6705334839773657,-0.09434173884980405
-2.1112826362924433,0.5570890848745896,-0.13682778501729737
-2.0342263683078627,0.7018693439829907,-0.08801151288074194
-2.0342263683078627,0.7018693439829907,-0.08801151288074194
-2.030192895986403,0.6880761003143506,-0.10325083803278272
-2.007797911766063,0.7451140017805988,-0.0766070803005889
-2.1169081128691403,0.5614796179784427,-0.1279353893374611
-2.030192895986403,0.6880761003143506,-0.10325083803278272
-2.028813257489254,0.7056284761239314,-0.08992060603110522
-2.0446278582666233,0.6780517484155739,-0.09815992621568109
-2.060230093204765,0.6423253550644485,-0.11338254621808978
-2.1539504253704274,0.5025670310483066,-0.14250494083192203
-2.0478118670787437,0.6592463287655154,-0.11085379524093138
-2.028813257489254,0.7056284761239314,-0.08992060603110522
-2.1241255938693446,0.5564674413428435,-0.12538992875334068
-2.0746650554050197,0.632301002773455,-0.10829163172857717
-2.0342263683078627,0.7018693439829907,-0.08801151288074194
-2.288321810236423,0.30139003030760547,-0.18492414658702414
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.0374103771450724,0.6830639244559945,-0.10070538274449045
-2.12210885791109,0.5495708205016271,-0.13300959809597868
-2.12911397321655,0.5364089789319193,-0.13744744215821472
-2.028813257489254,0.7056284761239314,-0.08992060603110522
-2.0378351088405964,0.6993632558252403,-0.08673878367919259
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.0854912769368568,0.624782737974703,-0.10447344190609613
-2.1241255938693446,0.5564674413428435,-0.12538992875334068
-2.065643204049273,0.6385662230505414,-0.11147345393328313
-2.133147445039366,0.5502022201548099,-0.12220810034179895
-2.096105132701338,0.6091148078857044,-0.1076385543033909
-2.3241010638339725,0.24335457561935891,-0.1999391627502971
-2.0744526895957525,0.624151337277635,-0.11527493254765449
-2.0834745409419586,0.6178861169537543,-0.11209311002411014
-2.106506622785239,0.5852972129320735,-0.11778697182042601
-2.0446278582666233,0.6780517484155739,-0.09815992621568109
-2.065643204049273,0.6385662230505414,-0.11147345393328313
-2.1241255938693446,0.5564674413428435,-0.12538992875334068
-2.056621352629742,0.644831443014777,-0.11465527400634713
-2.157559165850886,0.5000609426341577,-0.14123220988337543
-2.0338016365701845,0.6855700124069823,-0.10197811053724021
-1.9879498386058825,0.7588974855194018,-0.08360708321774296
-2.060230093204765,0.6423253550644485,-0.11338254621808978
-2.31207563984953,0.268299907002827,-0.19036345129003596
-2.0446278582666233,0.6780517484155739,-0.09815992621568109
-2.1467329443661622,0.5075792076639892,-0.14505040128034044
-1.986570200187314,0.7764498617144057,-0.07027685384218481
-2.086658549869711,0.5990806978708484,-0.12478698291371489
-2.050040969081442,0.674292616256043,-0.09625083293865162
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.086658549869711,0.5990806978708484,-0.12478698291371489
-2.081670170678314,0.6191391610459829,-0.1127294747158691
-2.1044898867921167,0.5784005919198341,-0.12540663999778096
-2.086658549869711,0.5990806978708484,-0.12478698291371489
-2.175602868001758,0.4875304993302467,-0.13486854673833032
-2.05364970961126,0.6717865280839943,-0.09497810363967962
-2.0854912769368568,0.624782737974703,-0.10447344190609613
-2.088887651715025,0.6141269845894404,-0.11018401535176953
-2.060230093204765,0.6423253550644485,-0.11338254621808978
-2.133147445039366,0.5502022201548099,-0.12220810034179895
-2.0956804012385803,0.5928154776581265,-0.12160516114756353
-2.002172435018572,0.7407234678390348,-0.08549947027259103
-2.0746650554050197,0.632301002773455,-0.10829163172857717
-2.0588504546073834,0.6598777303824045,-0.10005231086667335
-2.327529367013072,0.24097379026563798,-0.19873005908076846
-2.574471209218139,-0.13794329066664146,-0.284349617076202
-2.0902672904253805,0.5965746098255954,-0.12351425447867986
-2.096105132701338,0.6091148078857044,-0.1076385543033909
-2.0746650554050197,0.632301002773455,-0.10829163172857717
-2.0956804012385803,0.5928154776581265,-0.12160516114756353
-2.1169081128691403,0.5614796179784427,-0.1279353893374611
-2.101093512025843,0.5890563453634401,-0.11969606694963678
-2.05364970961126,0.6717865280839943,-0.09497810363967962
-2.32915330008389,0.23984604976616733,-0.19815732529511523
-2.11892484881003,0.5683762387344882,-0.12031571941450218
-2.0956804012385803,0.5928154776581265,-0.12160516114756353
-2.0832621751456806,0.6097364515216456,-0.11907641127729099
-2.5548674067555157,-0.10773528872546435,-0.27744585628002355
-2.0958927669961813,0.6009651429005276,-0.11462185860178989
-2.2113821212152622,0.429495042758336,-0.14988355006705736
-2.1345270839879755,0.5326498465595543,-0.13553834743101767
-2.088887651715025,0.6141269845894404,-0.11018401535176953
-2.162972276542202,0.49630180986887285,-0.13932311247897697
0.8934974256235254,5.232465736658887,0.9588695551556912
-2.2915377484268307,0.2908595834828306,-0.19069837115974433
-2.0854912769368568,0.624782737974703,-0.10447344190609613
-1.981369455243562,0.7883586596728626,-0.06520264836538273
0.08372235328253944,-0.1450193711936696,-0.24133211874102423
1.8529911789099465,2.8997821365208836,0.28915275156637205
-2.5075721114232294,-0.03340538601446032,-0.25958388204536526
-2.5383310533379193,-0.07965736562238136,-0.26946093042278996
-2.5126243436274645,-0.03691393171094446,-0.2578019093858021
-2.5075721114232294,-0.03340538601446032,-0.25958388204536526
-2.5075721114232294,-0.03340538601446032,-0.25958388204536526
-2.562840552323948,-0.1201545225698017,-0.23312314730652228
-2.5438926786695464,-0.09181674132661614,-0.27440807467816397
-2.0854912769368568,0.624782737974703,-0.10447344190609613
