Calories,Protein,Fat,Carbs,Calories_per_Protein,Calories_per_Fat,Calories_per_Carb
-1.480932880822475,-1.0921050031912483,-1.0146405101670366,-1.13167934963969,-0.05533425775981491,-0.08807040532863367,-0.1401150641778013
-1.3772308888147384,-1.0921050031912483,-1.0146405101670366,-0.9557590669755851,0.12441950214795537,0.09137993307360935,-0.14011508239347098
-1.438232060583995,-1.0921050031912483,-1.0146405101670366,-1.0775220725385501,0.01868199631985516,-0.014179089515945414,-0.14011502175590443
-1.34673030293011,-1.0921050031912483,-1.0146405101670366,-0.9121424679679558,0.17728825506200546,0.1441594443683867,-0.14011507036785906
-1.3406301857531842,-1.0921050031912483,-1.0146405101670366,-0.9048730348000177,0.18786200564481548,0.15471534662734218,-0.14011506556736864
-1.3406301857531842,-1.0921050031912483,-1.0146405101670366,-0.9375854840557395,0.18786200564481548,0.15471534662734218,-0.1401150010444894
-1.627335693068692,-1.0921050031912483,-1.0146405101670366,-1.3697532858896664,-0.3091042717472553,-0.34141205954356496,-0.14011481432742418
-1.3955312403455151,-1.0921050031912483,-1.0146405101670366,-1.0190031355366476,0.09269825039952523,0.05971222629674284,-0.14011500376220326
-1.3772308888147384,-1.0921050031912483,-1.0146405101670366,-0.9557590669755851,0.12441950214795537,0.09137993307360935,-0.14011508239347098
-1.426031826230144,-1.0921050031912483,-1.0146405101670366,-1.029180341971761,0.03982949748547519,0.00693271500196553,-0.14011509922224638
-1.3955312403455151,-1.0921050031912483,-1.0146405101670366,-1.029180341971761,0.09269825039952523,0.05971222629674284,-0.14011497660164274
-1.383331005991664,-1.0921050031912483,-1.0146405101670366,-1.0102798157351216,0.11384575156514526,0.08082403081465378,-0.14011497932109795
-1.627335693068692,-1.0921050031912483,-1.0146405101670366,-1.3773861907160019,-0.3091042717472553,-0.34141205954356496,-0.11662180086338322
-1.30402948269163,-1.0921050031912483,-1.0146405101670366,-0.8939688850481103,0.25130450914167557,0.218050760181075,-0.14011497914597226
-1.30402948269163,-1.0921050031912483,-1.0146405101670366,-0.8539870026244502,0.25130450914167557,0.218050760181075,-0.14011505201300617
-1.3772308888147384,-1.0921050031912483,-1.0146405101670366,-0.9666632167274924,0.12441950214795537,0.09137993307360935,-0.14011505980989236
-1.3772308888147384,-1.0921050031912483,-1.0146405101670366,-0.9884715162313071,0.12441950214795537,0.09137993307360935,-0.14011501084363204
-1.3772308888147384,-1.0921050031912483,-1.0146405101670366,-0.9630285001435235,0.12441950214795537,0.09137993307360935,-0.1401150674698195
